replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
319,121,55,0.4380165289256198,0.22809917355371903,0.2
320,126,56,0.373015873015873,0.30158730158730157,0.2
321,118,62,0.3983050847457627,0.3101694915254237,0.2
322,121,55,0.4462809917355372,0.2545454545454546,0.2
323,119,62,0.3949579831932773,0.3008403361344538,0.2
324,125,58,0.4,0.31999999999999995,0.2
325,117,55,0.4444444444444444,0.2905982905982906,0.2
326,112,56,0.38392857142857145,0.3071428571428571,0.2
327,122,56,0.3442622950819672,0.32459016393442625,0.2
328,117,53,0.4358974358974359,0.2957264957264957,0.2
329,116,60,0.4224137931034483,0.2879310344827586,0.2
330,111,57,0.3963963963963964,0.3189189189189188,0.2
331,119,62,0.3865546218487395,0.3361344537815127,0.2
332,120,62,0.35833333333333334,0.335,0.2
333,120,64,0.375,0.325,0.2
334,123,50,0.36585365853658536,0.334959349593496,0.2
335,115,56,0.45217391304347826,0.29217391304347823,0.2
336,113,56,0.37168141592920356,0.34159292035398237,0.2
337,116,65,0.4396551724137931,0.296551724137931,0.2
338,116,62,0.47413793103448276,0.27413793103448275,0.2
339,128,56,0.328125,0.3453125,0.30000000000000004
340,122,60,0.36065573770491804,0.34918032786885245,0.2
341,121,57,0.3884297520661157,0.3041322314049587,0.2
342,120,58,0.45,0.28500000000000003,0.2
343,128,55,0.3984375,0.35,0.2
344,120,60,0.375,0.30833333333333335,0.2
345,125,54,0.384,0.3184,0.2
346,121,58,0.4793388429752066,0.27438016528925624,0.2
347,120,57,0.4,0.30500000000000005,0.2
348,120,60,0.44166666666666665,0.2983333333333333,0.2
349,126,52,0.4523809523809524,0.2873015873015874,0.2
350,125,54,0.416,0.34079999999999994,0.2
351,123,54,0.4065040650406504,0.3089430894308943,0.2
352,118,57,0.3898305084745763,0.31525423728813556,0.2
353,117,54,0.5470085470085471,0.2290598290598291,0.0
354,121,53,0.38016528925619836,0.2842975206611571,0.2
355,125,57,0.4,0.29919999999999997,0.2
356,121,51,0.34710743801652894,0.33884297520661155,0.2
357,123,54,0.45528455284552843,0.24390243902439024,0.2
358,122,55,0.5573770491803278,0.22295081967213118,0.0
359,117,61,0.4017094017094017,0.3145299145299146,0.2
360,111,58,0.45045045045045046,0.2810810810810811,0.2
361,122,60,0.39344262295081966,0.3049180327868853,0.2
362,118,56,0.5254237288135594,0.24745762711864405,0.0
363,121,57,0.2975206611570248,0.3752066115702479,0.4
364,118,56,0.5,0.23559322033898306,0.1
365,118,54,0.3983050847457627,0.27796610169491526,0.2
366,114,59,0.49122807017543857,0.26842105263157895,0.2
367,119,52,0.4789915966386555,0.2705882352941177,0.2
368,115,57,0.46956521739130436,0.29391304347826086,0.2
369,116,56,0.5,0.22758620689655173,0.1
370,123,57,0.4065040650406504,0.34146341463414637,0.2
371,124,56,0.4435483870967742,0.3016129032258065,0.2
372,119,56,0.4789915966386555,0.2857142857142857,0.2
373,123,61,0.3170731707317073,0.343089430894309,0.2
374,116,64,0.4224137931034483,0.2879310344827587,0.2
375,120,56,0.43333333333333335,0.3,0.2
376,124,58,0.4112903225806452,0.32096774193548383,0.2
377,118,58,0.3135593220338983,0.3525423728813559,0.2
378,117,58,0.41025641025641024,0.2940170940170941,0.2
379,121,61,0.35537190082644626,0.3454545454545455,0.4
380,110,53,0.4636363636363636,0.2836363636363637,0.2
381,116,58,0.3706896551724138,0.3500000000000001,0.2
382,123,57,0.43089430894308944,0.29918699186991876,0.2
383,117,61,0.3247863247863248,0.3623931623931624,0.2
384,120,66,0.44166666666666665,0.2816666666666666,0.2
385,129,55,0.34108527131782945,0.33798449612403103,0.4
386,123,57,0.4634146341463415,0.2813008130081301,0.2
387,123,56,0.34146341463414637,0.3219512195121952,0.2
388,122,54,0.4016393442622951,0.29016393442622956,0.2
389,120,51,0.49166666666666664,0.2783333333333333,0.2
390,115,59,0.4,0.30260869565217396,0.2
391,120,57,0.43333333333333335,0.31666666666666665,0.2
392,125,60,0.36,0.34720000000000006,0.2
393,128,48,0.40625,0.3109375,0.2
394,115,57,0.34782608695652173,0.3147826086956523,0.2
395,121,57,0.3884297520661157,0.31074380165289256,0.2
396,119,61,0.42857142857142855,0.29579831932773104,0.2
397,128,61,0.3984375,0.321875,0.2
398,119,59,0.3865546218487395,0.34285714285714286,0.4
399,122,59,0.38524590163934425,0.3442622950819672,0.2
400,124,52,0.41935483870967744,0.2612903225806452,0.2
401,114,56,0.42105263157894735,0.3070175438596492,0.2
402,121,57,0.4297520661157025,0.2710743801652893,0.2
403,128,53,0.453125,0.27968750000000003,0.2
404,116,55,0.5086206896551724,0.23620689655172417,0.0
405,116,57,0.39655172413793105,0.3086206896551725,0.2
406,120,60,0.35833333333333334,0.3316666666666667,0.2
407,112,60,0.41964285714285715,0.3053571428571429,0.2
408,117,56,0.4700854700854701,0.2649572649572649,0.2
409,114,57,0.43859649122807015,0.2842105263157895,0.2
410,125,59,0.408,0.304,0.2
411,119,61,0.44537815126050423,0.2907563025210084,0.2
412,115,60,0.3391304347826087,0.33739130434782605,0.2
413,118,61,0.4576271186440678,0.2627118644067796,0.2
414,125,56,0.384,0.32639999999999997,0.2
415,113,55,0.5221238938053098,0.2176991150442478,0.0
416,117,59,0.4017094017094017,0.30598290598290595,0.2
417,129,54,0.40310077519379844,0.2976744186046512,0.2
418,128,58,0.3671875,0.37031249999999993,0.4
419,117,59,0.4444444444444444,0.29230769230769227,0.2
420,126,60,0.4603174603174603,0.2698412698412699,0.2
421,121,59,0.4628099173553719,0.27438016528925624,0.2
422,118,59,0.4322033898305085,0.3254237288135593,0.2
423,124,57,0.3548387096774194,0.3403225806451613,0.2
424,127,51,0.36220472440944884,0.3732283464566929,0.2
425,126,61,0.3492063492063492,0.3396825396825397,0.4
426,123,52,0.37398373983739835,0.3463414634146341,0.2
427,118,53,0.3813559322033898,0.31355932203389836,0.2
428,125,62,0.4,0.31839999999999996,0.2
429,118,56,0.4406779661016949,0.33389830508474583,0.2
430,126,58,0.373015873015873,0.31746031746031744,0.2
431,125,59,0.408,0.30560000000000004,0.2
432,121,59,0.48760330578512395,0.2743801652892562,0.2
433,119,57,0.46218487394957986,0.29579831932773104,0.2
434,122,55,0.3360655737704918,0.3360655737704918,0.2
435,120,56,0.36666666666666664,0.31500000000000006,0.2
436,114,54,0.43859649122807015,0.3087719298245614,0.2
437,120,56,0.4083333333333333,0.295,0.2
438,116,55,0.45689655172413796,0.30344827586206885,0.2
439,123,55,0.34959349593495936,0.32357723577235775,0.2
440,116,60,0.3793103448275862,0.31896551724137945,0.2
441,119,56,0.35294117647058826,0.3277310924369748,0.2
442,116,58,0.45689655172413796,0.27241379310344827,0.2
443,114,57,0.43859649122807015,0.2912280701754386,0.2
444,120,59,0.43333333333333335,0.26,0.2
445,127,63,0.3858267716535433,0.3275590551181103,0.2
446,121,60,0.39669421487603307,0.3338842975206611,0.2
447,119,52,0.5126050420168067,0.226890756302521,0.0
448,115,57,0.4,0.3130434782608696,0.2
449,130,56,0.3923076923076923,0.2892307692307693,0.2
450,125,54,0.48,0.26720000000000005,0.2
451,118,58,0.3728813559322034,0.32033898305084746,0.2
452,122,57,0.3524590163934426,0.32295081967213124,0.2
453,120,57,0.4083333333333333,0.2816666666666667,0.2
454,120,58,0.35833333333333334,0.30833333333333335,0.2
455,130,57,0.49230769230769234,0.2815384615384615,0.2
456,117,52,0.39316239316239315,0.31282051282051276,0.2
457,114,60,0.40350877192982454,0.2964912280701754,0.2
458,133,54,0.41353383458646614,0.324812030075188,0.2
459,122,64,0.3770491803278688,0.32295081967213113,0.2
460,116,53,0.49137931034482757,0.2672413793103448,0.2
461,124,59,0.3629032258064516,0.3516129032258065,0.2
462,129,56,0.3798449612403101,0.3472868217054264,0.2
463,127,58,0.4330708661417323,0.3307086614173228,0.2
464,123,58,0.4715447154471545,0.27154471544715447,0.2
465,126,61,0.4126984126984127,0.3206349206349206,0.2
466,126,65,0.42063492063492064,0.31746031746031744,0.2
467,120,58,0.4083333333333333,0.31666666666666665,0.2
468,114,63,0.4649122807017544,0.24561403508771928,0.2
469,119,53,0.36134453781512604,0.31428571428571433,0.2
470,109,54,0.44036697247706424,0.3119266055045872,0.2
471,120,65,0.4083333333333333,0.335,0.2
472,120,59,0.475,0.25833333333333336,0.2
473,130,54,0.3923076923076923,0.3292307692307692,0.2
474,110,55,0.42727272727272725,0.28363636363636363,0.2
475,120,57,0.35833333333333334,0.32166666666666666,0.2
476,129,55,0.4418604651162791,0.27906976744186046,0.2
477,112,51,0.39285714285714285,0.33035714285714285,0.2
478,119,56,0.453781512605042,0.3092436974789916,0.2
479,125,59,0.44,0.2864,0.2
480,121,63,0.4049586776859504,0.31239669421487604,0.2
481,120,57,0.425,0.28500000000000003,0.2
482,110,56,0.45454545454545453,0.2836363636363636,0.2
483,120,59,0.36666666666666664,0.31,0.2
484,118,62,0.4915254237288136,0.2576271186440678,0.2
485,118,59,0.3898305084745763,0.26949152542372884,0.2
486,126,60,0.48412698412698413,0.2825396825396825,0.2
487,119,58,0.37815126050420167,0.3109243697478992,0.2
488,121,51,0.371900826446281,0.31735537190082647,0.2
489,123,52,0.3902439024390244,0.3203252032520325,0.2
490,120,55,0.43333333333333335,0.3133333333333334,0.2
491,123,57,0.42276422764227645,0.2926829268292683,0.2
492,122,61,0.4672131147540984,0.2655737704918033,0.2
493,116,59,0.4396551724137931,0.2827586206896551,0.2
494,128,58,0.4375,0.26875000000000004,0.2
495,114,55,0.47368421052631576,0.2842105263157895,0.2
496,118,52,0.423728813559322,0.27288135593220336,0.2
497,123,55,0.43902439024390244,0.25853658536585367,0.2
498,126,63,0.3968253968253968,0.3253968253968254,0.2
499,115,60,0.3826086956521739,0.3391304347826086,0.2
500,119,61,0.3697478991596639,0.3344537815126051,0.2
501,118,60,0.3983050847457627,0.311864406779661,0.2
502,121,57,0.4380165289256198,0.2975206611570248,0.2
503,130,59,0.36153846153846153,0.3184615384615385,0.2
504,126,59,0.3968253968253968,0.326984126984127,0.2
505,118,60,0.3389830508474576,0.32372881355932204,0.2
506,122,57,0.3524590163934426,0.33606557377049173,0.2
507,115,64,0.43478260869565216,0.29217391304347834,0.2
508,121,59,0.39669421487603307,0.2644628099173554,0.2
509,118,60,0.423728813559322,0.3203389830508475,0.2
510,118,54,0.423728813559322,0.27457627118644073,0.2
511,113,60,0.37168141592920356,0.30973451327433627,0.2
