replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
78,129,51,0.5271317829457365,0.22015503875968992,0.0
79,115,59,0.46956521739130436,0.2365217391304348,0.2
80,129,56,0.4806201550387597,0.2418604651162791,0.2
81,114,52,0.49122807017543857,0.2491228070175439,0.2
82,123,52,0.43089430894308944,0.2780487804878049,0.2
83,126,53,0.5,0.2396825396825397,0.1
84,125,57,0.528,0.22400000000000003,0.0
85,120,59,0.4166666666666667,0.26333333333333336,0.2
86,123,60,0.5609756097560976,0.18861788617886177,0.0
87,124,57,0.5806451612903226,0.23548387096774195,0.0
88,117,59,0.4700854700854701,0.26837606837606837,0.2
89,113,52,0.48672566371681414,0.24070796460176994,0.2
90,122,57,0.4672131147540984,0.26557377049180325,0.2
91,125,58,0.424,0.2720000000000001,0.2
92,124,54,0.5,0.23548387096774198,0.1
93,113,55,0.5221238938053098,0.24778761061946902,0.0
94,118,52,0.4661016949152542,0.2711864406779661,0.2
95,126,56,0.49206349206349204,0.25396825396825395,0.2
96,120,58,0.375,0.295,0.2
97,127,56,0.5196850393700787,0.2330708661417323,0.0
98,110,50,0.4909090909090909,0.2672727272727273,0.2
99,120,56,0.575,0.19333333333333336,0.0
100,120,54,0.475,0.2700000000000001,0.2
101,118,55,0.5084745762711864,0.24745762711864405,0.0
102,121,58,0.47107438016528924,0.25950413223140495,0.2
103,119,54,0.48739495798319327,0.25210084033613445,0.2
104,127,51,0.5196850393700787,0.22204724409448817,0.0
105,126,60,0.5396825396825397,0.20634920634920634,0.0
106,115,59,0.5304347826086957,0.22608695652173913,0.0
107,120,59,0.48333333333333334,0.22000000000000003,0.2
108,123,50,0.4715447154471545,0.24390243902439024,0.2
109,119,57,0.5210084033613446,0.2470588235294118,0.0
110,125,55,0.584,0.22240000000000001,0.0
111,127,57,0.44881889763779526,0.2598425196850394,0.2
112,125,55,0.416,0.2879999999999999,0.2
113,114,54,0.5175438596491229,0.22280701754385965,0.0
114,122,61,0.45901639344262296,0.2540983606557377,0.2
115,121,58,0.4628099173553719,0.27107438016528923,0.2
116,123,60,0.4796747967479675,0.27154471544715447,0.2
117,126,54,0.47619047619047616,0.24603174603174607,0.2
118,117,47,0.5299145299145299,0.2307692307692308,0.0
119,120,62,0.5,0.2516666666666667,0.1
120,122,58,0.45901639344262296,0.24754098360655738,0.2
121,121,58,0.5454545454545454,0.21818181818181817,0.0
122,119,59,0.4957983193277311,0.26218487394957984,0.2
123,117,54,0.4700854700854701,0.26495726495726496,0.2
124,126,61,0.4126984126984127,0.2777777777777778,0.2
125,127,55,0.5669291338582677,0.24724409448818896,0.0
126,117,54,0.49572649572649574,0.22564102564102567,0.2
127,115,59,0.48695652173913045,0.24173913043478262,0.2
128,117,58,0.42735042735042733,0.28888888888888886,0.2
129,125,59,0.512,0.2352,0.0
130,118,58,0.3983050847457627,0.2711864406779661,0.2
131,118,57,0.4661016949152542,0.2322033898305085,0.2
132,126,62,0.5238095238095238,0.2126984126984127,0.0
133,119,58,0.5210084033613446,0.2218487394957983,0.0
134,123,56,0.4878048780487805,0.25365853658536586,0.2
135,124,58,0.4274193548387097,0.3016129032258064,0.2
136,129,59,0.43410852713178294,0.24031007751937986,0.2
137,120,60,0.49166666666666664,0.22000000000000003,0.2
138,123,58,0.4959349593495935,0.24065040650406505,0.2
139,125,61,0.512,0.21280000000000002,0.0
140,124,57,0.4596774193548387,0.2435483870967742,0.2
141,119,58,0.5126050420168067,0.226890756302521,0.0
142,117,61,0.4444444444444444,0.24957264957264955,0.2
143,120,59,0.5166666666666667,0.23,0.0
144,119,56,0.5294117647058824,0.23025210084033615,0.0
145,122,58,0.5409836065573771,0.20491803278688525,0.0
146,127,53,0.49606299212598426,0.215748031496063,0.2
147,119,59,0.5798319327731093,0.19495798319327734,0.0
148,125,60,0.48,0.23520000000000002,0.2
149,123,57,0.4878048780487805,0.2552845528455285,0.2
150,120,57,0.4666666666666667,0.26333333333333336,0.2
151,122,62,0.5327868852459017,0.19836065573770495,0.0
152,123,59,0.5691056910569106,0.1934959349593496,0.0
153,122,57,0.5081967213114754,0.26393442622950825,0.0
154,119,60,0.6218487394957983,0.17815126050420171,0.0
155,116,52,0.5689655172413793,0.16724137931034483,0.0
156,122,59,0.4426229508196721,0.2721311475409836,0.2
157,124,54,0.49193548387096775,0.26290322580645165,0.2
158,124,60,0.4274193548387097,0.2693548387096774,0.2
159,127,59,0.5511811023622047,0.215748031496063,0.0
160,117,62,0.452991452991453,0.2358974358974359,0.2
161,124,51,0.4435483870967742,0.2532258064516129,0.2
162,123,56,0.4715447154471545,0.24715447154471543,0.2
163,123,54,0.3902439024390244,0.26991869918699196,0.2
164,121,63,0.48760330578512395,0.24958677685950414,0.2
165,129,54,0.5426356589147286,0.19689922480620153,0.0
166,121,56,0.4628099173553719,0.25950413223140495,0.2
167,121,58,0.6198347107438017,0.21487603305785125,0.0
168,118,59,0.5169491525423728,0.22033898305084748,0.0
169,123,59,0.5203252032520326,0.23577235772357727,0.0
170,117,56,0.452991452991453,0.2700854700854701,0.2
171,119,54,0.4789915966386555,0.2605042016806723,0.2
172,119,59,0.4957983193277311,0.23697478991596635,0.2
